OTUid,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,9,90,91,92,93,94,95,96,BL_1,BL_2,BL_3,BL_4,BL_5,BL_6,MPC_01,MPC_02,MPC_03,MPC_04,MPC_05,MPC_06,MPC_07,MPC_08,MPC_09,MPC_10,MPC_11,MPC_12,MPC_13,MPC_14,MPC_15,MPC_16,MPC_17,MPC_18,PCN_1,PCN_2,PCN_3,PCN_4,PCN_5,PCN_6,PCN_7,PCN_8
ASV_94,0,0,523,56,90,0,0,0,0,90,0,0,0,0,0,0,0,0,46,159,53,25,0,0,143,0,0,247,53,0,0,330,0,195,0,0,309,0,0,0,0,0,0,0,0,0,0,1345,299,0,0,32,0,0,109,0,0,44,0,0,0,0,0,0,103,0,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_95,63,167,86,0,83,150,71,55,0,0,0,135,0,0,110,0,0,164,0,96,0,0,51,0,0,0,0,106,0,0,0,321,106,0,358,0,238,65,52,0,78,77,365,0,88,24,26,25,0,0,211,0,0,0,70,0,50,77,42,721,0,0,33,96,0,0,0,0,0,0,58,0,31,0,111,0,0,0,0,0,74,0,0,0,37,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_96,0,70,365,0,0,0,93,0,183,86,0,0,0,138,410,0,0,0,0,748,78,107,0,0,0,0,0,25,0,0,0,0,18,0,153,79,18,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,402,42,18,0,73,0,298,0,0,147,0,0,0,0,0,0,0,0,0,0,306,0,581,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
ASV_97,36,0,17,0,0,133,0,0,0,0,78,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,127,0,15,0,0,326,0,0,0,0,0,47,717,0,0,34,49,0,0,0,12,0,0,0,314,0,0,0,98,0,0,0,463,552,30,92,59,0,0,0,0,0,187,0,0,0,64,206,45,97,0,0,0,34,16,0,0,0,25,0,278,0,0,0,0,0,97,169,0,283,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_98,0,0,20,5,0,127,0,0,0,0,408,23,246,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,325,107,48,0,0,0,0,0,59,0,0,40,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,85,0,0,0,89,0,0,206,0,180,0,0,0,0,0,216,0,0,1670,0,0,0,28,0,0,0,0,0,0,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,21,0,4,0
ASV_99,29,0,32,0,38,69,0,0,92,280,133,0,203,34,0,0,0,31,0,30,125,0,35,0,24,0,170,0,0,0,0,252,90,73,0,174,0,32,115,99,117,0,0,0,478,23,0,0,0,0,537,0,0,0,53,43,0,28,0,0,56,0,0,0,0,0,0,126,143,0,122,0,96,140,40,0,0,68,7,21,0,29,0,0,41,0,33,0,55,0,0,138,0,0,0,0,0,0,0,9,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0
ASV_100,0,0,0,0,0,19,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,39,0,197,41,0,0,0,19,0,0,0,0,126,52,772,0,0,0,0,0,68,187,0,1397,84,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,0,27,0,22,0,0,784,0,161,30,0,0,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,1710,0,359,40,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_102,40,78,32,33,0,16,12,55,31,0,51,293,63,0,0,0,36,21,558,0,0,244,12,502,0,0,0,0,0,0,90,0,0,190,0,0,53,0,220,0,0,20,0,12,184,0,0,0,0,24,0,0,7,0,0,199,0,0,0,0,0,0,0,120,24,0,0,212,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,23,0,45,9,71,131,199,74,141,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_103,0,0,52,0,0,80,0,34,0,148,81,127,259,39,0,0,46,0,0,0,30,0,0,83,0,104,200,0,29,102,0,24,61,81,100,0,0,0,0,0,0,103,84,0,116,0,0,0,0,45,0,0,29,26,42,156,31,0,46,0,0,141,0,0,202,77,0,49,39,257,125,90,85,0,66,40,0,35,0,0,0,0,296,0,0,0,83,24,0,0,0,46,66,120,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_104,0,0,0,0,0,204,0,118,796,0,0,0,0,0,132,0,0,0,0,268,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,264,239,85,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,292,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_105,0,0,20,0,9,0,11,239,13,9,33,0,15,0,0,0,0,0,20,47,24,0,83,0,15,0,277,174,0,0,187,9,0,0,0,240,0,104,127,52,26,0,0,0,22,173,21,164,0,156,21,0,0,0,0,0,0,18,14,0,111,0,593,88,154,0,0,156,0,0,0,0,15,0,337,0,0,0,0,0,0,0,0,0,44,35,13,102,0,0,0,57,0,97,22,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_106,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,91,0,0,38,0,284,0,0,0,42,0,31,748,0,0,0,0,0,0,0,0,0,0,0,146,0,0,111,0,0,0,23,124,797,0,0,0,0,20,0,0,93,280,25,42,0,40,153,35,105,16,0,0,86,0,42,0,0,0,0,216,0,46,0,0,28,33,133,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_107,0,0,48,9,43,125,0,11,70,31,48,0,0,0,10,0,15,51,20,57,0,0,0,18,46,0,243,148,6,39,22,0,35,16,0,164,0,62,59,37,36,10,47,0,0,96,31,0,49,0,150,12,0,39,12,24,41,137,85,51,84,24,110,43,23,75,0,87,80,18,55,5,63,151,144,16,12,26,0,16,34,6,18,0,137,0,88,38,0,0,0,56,33,95,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_108,0,13,0,14,0,58,62,0,0,69,0,43,31,35,0,0,0,124,42,0,231,20,0,67,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,6,52,0,181,0,13,42,130,67,0,88,0,0,0,0,0,0,0,0,71,36,0,153,228,142,0,439,0,28,0,0,0,26,39,0,15,0,0,0,38,0,0,0,50,207,172,50,0,22,0,520,0,0,0,0,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_109,0,0,98,0,0,0,34,0,119,103,0,0,0,182,34,0,43,175,40,133,0,70,0,40,0,0,45,92,81,0,0,179,34,0,605,527,0,57,0,0,60,0,0,0,0,89,0,91,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,259,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_110,0,46,0,0,33,23,32,19,78,20,0,0,260,0,58,62,496,24,0,27,0,0,0,0,0,0,18,0,0,30,0,0,0,29,75,69,101,0,0,0,221,0,0,30,0,0,0,0,0,0,186,430,0,0,0,0,0,0,0,0,0,91,0,42,0,0,0,0,61,0,0,0,0,31,0,0,141,28,9,0,417,16,172,23,0,40,0,75,27,0,0,0,30,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_111,74,125,0,88,0,144,180,289,0,0,0,0,468,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,383,0,551,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,55,0,0,0,0,0,0,0,91,115,70,50,0,0,81,0,0,0,0,0,0,0,126,78,0,0,42,0,0,0,0,0,0,99,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_112,0,0,68,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,80,0,0,0,0,0,137,162,435,0,143,561,59,0,0,93,310,145,0,0,0,0,0,0,0,0,0,642,0,0,0,0,0,88,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_113,0,53,212,0,0,0,0,0,188,0,0,0,0,223,243,0,0,0,0,461,0,73,0,0,0,0,0,0,0,0,0,0,0,0,120,336,0,0,0,0,0,0,0,388,0,191,0,217,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_114,0,0,0,0,0,0,102,0,0,0,0,0,0,43,0,0,0,0,0,98,45,0,0,0,0,0,0,0,0,0,0,65,0,20,256,200,0,0,702,36,633,0,0,0,111,0,0,0,0,0,121,39,0,0,0,0,39,0,55,0,0,23,0,195,0,0,0,0,0,0,0,0,0,173,113,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,40,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_115,0,0,117,0,124,0,206,0,101,240,0,0,0,0,238,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,0,0,0,461,113,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,352,121,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,227,0,0,0,0,0,0,0,34,0,0,57,0,0,0,0,0,1850,23,0,0,0,0,6,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,88,0,0,0,0,0,412,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_117,181,0,0,60,0,0,0,0,0,0,0,180,0,0,0,0,0,201,247,0,0,0,290,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,0,0,0,54,142,0,291,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,119,0,288,117,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_118,0,364,0,0,0,0,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,196,0,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_119,0,30,34,106,0,75,20,117,164,0,0,41,0,0,0,0,0,46,132,75,30,14,0,119,0,57,90,0,25,0,34,0,272,40,134,0,0,0,0,21,0,87,28,0,82,0,0,0,0,36,0,0,0,0,0,23,0,0,15,33,0,27,0,84,113,108,20,120,39,51,0,42,26,0,25,23,83,60,102,0,50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_120,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,59,43,188,69,0,0,0,0,0,0,0,0,0,41,631,0,0,0,0,0,0,119,0,829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,65,0,11,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_121,0,70,0,569,0,0,0,0,0,0,0,0,0,0,28,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,187,0,0,0,29,0,150,0,0,0,0,0,0,0,0,0,0,20,0,930,0,0,0,0,73,0,0,0,0,0,0,45,0,207,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_122,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,41,0,0,0,0,0,0,0,82,0,0,0,0,364,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,423,0,18,147,0,0,0,0,0,646,0,0,0,0,0,0,0,48,247,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,297,0,64,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_123,0,0,119,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,0,680,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,299,90,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_124,0,0,46,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,40,63,19,0,0,10,0,39,0,0,0,6,431,0,890,67,0,0,0,102,178,241,0,0,0,0,0,0,0,24,18,0,37,222,97,128,0,68,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,5,62,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,52,0,0,0,0,0,0,0,9,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2147,0,0,27,0,0,0,0,0,0,0,0,36,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_126,21,0,0,31,0,0,0,0,0,0,0,422,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,92,0,0,28,61,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1391,0,0,0,0,0,0,0,0,0,0,0,0,195,0,35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_127,14,0,16,0,3,22,19,0,28,0,0,0,20,66,17,78,0,26,101,0,0,2,0,35,11,38,0,0,70,0,9,0,82,0,133,47,39,88,0,145,0,40,61,0,0,0,0,0,0,161,10,165,0,0,96,0,0,31,0,0,0,0,0,0,68,172,0,33,0,40,0,0,22,0,0,83,36,78,5,24,165,77,76,0,0,21,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,549,0,0,0,0,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122,24,0,0,0,78,23,0,0,27,0,0,0,0,0,0,0,0,155,420,0,247,0,0,94,0,0,0,0,205,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_130,0,0,0,0,0,13,0,22,0,21,0,0,28,0,0,0,0,0,0,56,0,0,0,0,0,0,449,185,0,0,52,0,0,0,0,49,0,213,151,0,122,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,675,0,186,40,29,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,113,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_131,0,0,0,0,0,0,0,51,0,322,0,63,0,0,0,0,0,0,0,0,0,0,0,0,42,114,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,282,0,0,370,0,0,0,0,0,0,199,207,0,83,53,0,0,0,0,0,0,0,62,0,0,112,0,0,0,0,0,0,197,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_132,0,0,0,0,0,0,0,0,0,114,0,0,0,258,0,0,0,0,0,114,214,40,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,93,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,146,263,205,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,192,0,0,0,70,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_133,0,0,0,0,0,62,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751,114,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_135,0,0,0,0,65,0,117,0,0,210,0,0,0,0,0,0,0,0,274,0,0,0,0,0,853,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_136,0,446,151,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_137,0,0,0,0,0,121,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,434,0,0,87,24,0,0,0,0,0,0,30,0,0,0,227,0,0,0,0,0,0,0,53,29,0,0,0,0,0,0,0,0,0,0,76,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,13,0,0,0,0,0,0,0,0,442,0,0,0,0,0,229,0,0,0,0,28,13,0,0,0,0,0,0,0,0,677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_139,0,0,80,0,0,0,99,0,0,73,0,0,0,95,47,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,0,29,0,0,0,0,94,0,0,0,0,0,0,0,0,125,0,0,0,0,0,47,153,77,0,0,0,0,0,0,90,58,0,0,0,0,0,0,0,0,0,122,0,236,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_140,0,57,20,0,2,0,0,0,70,0,0,0,0,15,0,83,0,0,18,8,22,0,14,0,7,0,0,0,0,0,0,0,0,0,134,0,144,0,0,0,0,0,0,0,42,0,0,0,0,9,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,111,0,29,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0
ASV_141,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,16,0,0,16,70,98,0,348,0,239,10,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,48,24,39,0,0,0,0,0,102,0,45,317,0,123,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_142,0,0,0,0,54,71,0,206,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,586,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_143,0,0,0,0,78,31,35,31,56,56,0,0,0,0,0,0,0,0,0,44,0,61,0,55,141,172,0,0,31,23,28,0,9,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,41,208,46,48,0,0,79,105,58,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,78,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_144,42,35,33,67,10,55,28,13,0,0,33,41,27,0,29,0,0,74,55,19,11,0,39,84,35,44,3,0,4,46,35,0,8,77,0,0,26,0,0,0,0,121,43,0,35,0,0,0,0,36,0,0,0,69,0,141,0,0,0,20,0,0,0,35,0,15,0,0,34,0,0,0,0,0,0,46,0,78,0,0,0,14,31,0,2,0,50,0,55,7,28,19,2,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
